#timestamp	rawEeg
1303683568.822853	276
1303683568.823215	340
1303683568.823555	380
1303683568.823808	420
1303683568.830616	455
1303683568.830973	473
1303683568.831235	467
1303683568.831600	452
1303683568.840347	455
1303683568.840695	485
1303683568.840977	530
1303683568.841252	570
1303683568.841515	578
1303683568.848694	556
1303683568.848897	549
1303683568.849068	553
1303683568.849237	548
1303683568.856229	531
1303683568.856581	515
1303683568.856854	506
1303683568.857095	497
1303683568.859529	481
1303683568.866466	469
1303683568.866758	465
1303683568.867241	477
1303683568.867612	492
1303683568.874219	490
1303683568.874460	481
1303683568.874749	489
1303683568.875017	513
1303683568.877493	532
1303683568.882251	555
1303683568.882533	577
1303683568.882801	588
1303683568.883071	586
1303683568.891763	567
1303683568.892062	540
1303683568.892395	519
1303683568.892767	496
1303683568.893037	469
1303683568.901921	443
1303683568.902239	436
1303683568.902479	442
1303683568.902754	441
1303683568.909377	419
1303683568.909730	408
1303683568.909975	411
1303683568.910226	397
1303683568.910688	380
1303683568.918296	379
